21:55:57.291 | 0f 00 00 00 13 5d 1f 43 1b 45 25 6f 21 fe 0f 7e  |  -66 CRC error
21:55:57.550 | 0f 01 00 0c 20 6b 2b b0 24 4b 26 55 1a 56 22 e8  |  -65 CRC error
21:55:57.810 | 0f 02 00 18 14 20 1f 30 25 11 0a 14 23 20 23 84  |  -65 CRC error
21:55:58.068 | 0f 03 00 24 19 e2 17 c2 25 4e 1f 4c 27 a4 31 bf  |  -65 CRC error
21:55:58.328 | 0f 04 00 30 1c 08 23 fc 17 c2 22 1b 1c e4 25 de  |  -65 CRC error
21:55:58.846 | 0f 06 00 48 2a 99 2b 6b 1e 0d 1a 32 22 76 19 1f  |  -77 CRC error
21:55:59.106 | 0f 07 00 54 25 a3 2f 9e 25 88 22 96 1e 88 20 eb  |  -65 CRC error
21:55:59.623 | 0f 09 00 6c 12 ef 22 26 29 73 31 88 26 2d 1e 06  |  -70 CRC error
21:55:59.882 | 0f 0a 00 78 20 2d 2b f3 19 7d 20 ab 19 6b 0e 36  |  -65 CRC error
21:56:00.401 | 0f 0c 00 90 20 4f 20 cd 31 6b 0d d7 14 34 1f d0  |  -68 CRC error
21:56:00.661 | 0f 0d 00 9c 31 bc 2d 44 20 a6 12 42 21 f3 20 51  |  -66 CRC error
21:56:00.919 | 0f 0e 00 a8 11 0e 25 a4 20 c1 23 31 21 d2 13 7a  |  -67 CRC error
21:56:01.179 | 0f 0f 00 94 0a 91 19 54 20 44 08 15 05 20 22 22  |  -65 CRC error
21:56:01.437 | 0f 10 00 c0 1f 9a 2c 71 21 2c 21 7f 1e f7 24 92  |  -75 CRC error
21:56:01.698 | 0f 11 00 cc 21 17 2d 98 26 9a 14 08 1e 5a 1c c6  |  -76 CRC error
21:56:01.956 | 0f 12 00 d8 2d d7 22 e9 1c e0 11 66 28 f0 1e 22  |  -73 CRC error
21:56:02.216 | 0f 13 00 e4 2d 5b 20 66 27 a2 25 65 1d 8c 23 54  |  -70 CRC error
21:56:02.476 | 0f 14 00 f0 26 53 2f 37 1b cc 20 5d 21 a9 22 38  |  -72 CRC error
21:56:02.993 | 2f 16 05 4a aa 4e 9e 72 aa a5 2b da 9b 77 5f 54  |  -74 CRC error
21:56:03.253 | 0f 17 01 14 1e e7 24 5c 1c 86 0f e2 2b 78 20 ca  |  -65 CRC error
21:56:03.771 | 0f 19 01 2c 1c dd 13 f7 2d 6b 1a 7e 1a 33 12 42  |  -69 CRC error
21:56:04.030 | 0f 1a 01 38 21 74 17 19 16 21 2a a5 0b 45 04 69  |  -71 CRC error
21:56:04.290 | 0f 1b 01 44 28 6c 27 d3 2f 4a 18 bf 16 40 26 e7  |  -69 CRC error
21:56:04.548 | 0f 1c 01 50 25 53 2c 4c 30 94 2b ea 1f 91 16 ab  |  -76 CRC error
21:56:04.809 | 0f 1d 01 5c 22 c3 26 a3 21 26 23 34 24 9b 28 e6  |  -80 CRC error
21:56:05.068 | 0f 1e 01 68 19 d1 29 b7 22 c3 13 a2 19 89 19 3f  |  -78 CRC error
21:56:05.586 | 0f 20 01 80 24 0e 1d 94 23 52 1a ec 11 6f 21 0b  |  -75 CRC error
21:56:05.846 | 0f 21 01 8c 24 3d 2d 35 1f 9a 1f c8 15 bb 23 8b  |  -66 CRC error
21:56:06.104 | 0f 22 01 98 1e 7f 2f 7a 2c 16 2b 3f 1b 4a 20 f0  |  -70 CRC error
21:56:06.363 | 0f 23 01 a4 27 aa 23 0e 1f 07 1f fb 13 92 21 82  |  -74 CRC error
21:56:06.623 | 0f 24 01 b0 24 f0 20 2e 1e bc 18 3d 14 b3 23 28  |  -74 CRC error
21:56:07.141 | 0f 26 01 c8 13 42 22 4a 27 f1 0e ec 26 1b 28 d6  |  -73 CRC error
21:56:07.400 | 0f 27 01 d4 25 68 1c 00 2b a1 1d 15 26 f9 2a 38  |  -72 CRC error
21:56:07.919 | 0f 29 01 ec 13 ae 17 56 16 d8 19 31 25 dd 24 2a  |  -79 CRC error
21:56:08.178 | 0f 2a 01 f8 23 b0 1d 16 26 f1 22 60 1d e0 24 ad  |  -80 CRC error
21:56:08.439 | 0f 2b 02 04 15 b4 26 48 3a f5 25 94 1a 07 21 5a  |  -75 CRC error
21:56:08.696 | 0f 2c 02 10 19 67 14 cd 23 50 1a 85 20 c1 19 92  |  -78 CRC error
21:56:08.955 | 0f 2d 02 1c 20 1d 19 fd 1b 24 20 aa 1a 6d 28 76  |  -80 CRC error
21:56:09.215 | 0f 2e 02 28 1e 56 0e 8d 20 a2 22 d0 1a d9 1b 0c  |  -70 CRC error
21:56:09.733 | 0f 30 02 40 28 01 2d 49 1e 88 18 08 1c 1c 19 f4  |  -68 CRC error
21:56:09.993 | 0f 31 02 4c 1a 82 1e d4 29 89 13 38 20 47 16 38  |  -73 CRC error
21:56:10.253 | 0f 32 02 58 20 ed 1f bc 1d 6e 27 8b 20 c9 1e ec  |  -73 CRC error
21:56:10.511 | 0f 33 02 64 1a c7 2a 2a 1f 01 18 65 2b de 15 9a  |  -73 CRC error
21:56:10.769 | 0f 34 02 70 24 74 20 fc 18 00 21 7c 1a b5 14 cb  |  -73 CRC error
21:56:11.288 | 0f 36 02 88 1f 0a 19 b7 1c 14 24 3a 1f 91 19 f5  |  -73 CRC error
21:56:11.548 | 0f 37 02 94 26 a9 1b e4 1a a1 1e be 1d 86 1b ed  |  -73 CRC error
21:56:11.806 | 0f 38 02 a0 26 04 20 c4 20 c6 21 5d 24 4f 17 f6  |  -79 CRC error
21:56:12.066 | 0f 39 02 ac 11 37 24 81 1f 3a 1e 83 16 17 1d 92  |  -73 CRC error
21:56:12.586 | 0f 3b 02 c4 21 54 1e cd 1b 30 19 01 1c b6 1e 9a  |  -78 CRC error
21:56:13.103 | 0f 3d 02 dc 25 11 27 b4 1a 1b 22 2a 26 83 1e 6c  |  -78 CRC error
21:56:13.362 | 0f 3e 02 e8 23 e7 25 a2 19 6c 29 c9 24 2f 1d 3d  |  -75 CRC error
21:56:13.880 | 0f 40 03 00 1e 36 18 c2 22 cd 29 d2 19 38 1a 62  |  -70 CRC error
21:56:14.139 | 0f 41 03 0c 1f 10 17 51 25 b3 1e 41 2f 64 26 b5  |  -66 CRC error
21:56:14.398 | 4f 42 03 18 16 c2 0b 22 24 10 16 19 22 12 0e 6e  |  -65 CRC error
21:56:14.659 | 0f 43 03 24 18 24 13 41 14 69 20 39 24 f7 20 24  |  -66 CRC error
21:56:14.918 | 0f 44 03 30 18 a6 1d 34 27 4b 24 29 0f 8f 13 62  |  -77 CRC error
21:56:15.436 | 0f 46 03 48 1f 27 1b 9b 16 18 1b 0d 1e fd 2b 0a  |  -75 CRC error
21:56:15.694 | 0f 47 03 54 16 cf 1a dd 25 b2 26 92 27 0d 20 bb  |  -65 CRC error
21:56:15.954 | 0f 48 03 60 10 71 27 54 14 73 2c 6a 1e 89 32 62  |  -67 CRC error
21:56:16.213 | 0d 41 03 2c 1b 47 23 73 26 c8 1f 55 13 a5 22 c0  |  -65 CRC error
21:56:16.474 | 0f 4a 03 78 0a 5e 23 d0 17 3c 22 41 21 d9 2f 8b  |  -66 CRC error
21:56:16.732 | 0f 4b 03 84 1d 57 1d 29 19 4a 20 69 28 56 18 6c  |  -70 CRC error
21:56:17.251 | 0f 4d 03 9c 0e 77 1d fb 23 c8 27 2b 1b 39 21 df  |  -64 CRC error
21:56:17.509 | 0f 4e 03 a8 28 9c 12 9c 14 9b 1a 14 1a bd 1a 3c  |  -65 CRC error
21:56:18.029 | 0f 50 03 c0 1e 56 20 e6 13 92 1d f4 1c d2 24 fd  |  -74 CRC error
21:56:18.287 | 0f 51 03 cc 1c 04 30 58 28 07 1b 37 1c 84 1c 82  |  -73 CRC error
21:56:18.548 | 0f 52 03 d8 13 df 1d ce 21 0d 22 db 26 73 11 7c  |  -73 CRC error
21:56:18.805 | 0f 53 03 e4 24 f2 18 56 20 49 1f b0 2c c8 1c 2b  |  -73 CRC error
21:56:19.065 | 0f 54 03 f0 29 43 1d 55 25 be 1b bb 1a 85 1b 30  |  -75 CRC error
21:56:19.325 | 0f 55 03 fc 1f 4b 20 a1 25 62 11 7e 29 14 1f 3b  |  -72 CRC error
21:56:19.583 | 0f 56 04 08 19 ef 1f cd 2d fe 16 6b 26 fc 2f 30  |  -70 CRC error
21:56:19.843 | 0f 57 55 55 54 8a aa ab fa aa aa aa aa aa aa aa  |  -78 CRC error
21:56:20.102 | 0f 58 04 20 1b 6b 17 05 32 69 18 c0 1e 3a 26 d3  |  -69 CRC error
21:56:20.360 | 0f 59 04 2c 23 39 1d c5 28 41 25 87 28 03 21 d9  |  -75 CRC error
21:56:20.879 | 0f 5b 04 44 25 2b 24 d7 24 42 18 9f 15 a8 17 cb  |  -70 CRC error
21:56:21.397 | 0f 5d 04 5c 1f 73 20 42 26 28 14 5e 1e 3e 29 b9  |  -78 CRC error
21:56:21.657 | 0f 5e 04 68 1d c1 28 f6 2c 2a 1a c3 11 57 29 51  |  -77 CRC error
21:56:22.176 | 0f 60 04 80 1e 10 11 68 28 81 1d c3 15 96 14 cd  |  -70 CRC error
21:56:22.435 | 0f 61 04 8c 30 04 29 76 1c 88 18 1a 27 f7 1e 55  |  -72 CRC error
21:56:22.954 | 0f 63 04 a4 16 e3 18 43 1e 7e 0a c4 1b ed 24 ad  |  -78 CRC error
21:56:23.212 | 0f 64 04 b0 2c db 21 59 15 2a 1b 2a 23 23 0b a5  |  -72 CRC error
21:56:23.732 | 0f 66 04 c8 1c 5e 25 e0 21 bd 22 32 1d c3 33 de  |  -71 CRC error
21:56:23.990 | 0f 67 04 d4 20 63 23 d1 19 3b 25 11 19 df 26 b7  |  -69 CRC error
21:56:24.250 | 0f 68 04 e0 2b 90 1e 8e 23 4e 1c b6 28 64 17 20  |  -81 CRC error
21:56:24.769 | 0f 6a 04 f8 1f 76 16 8c 22 46 27 74 25 1c 28 95  |  -82 CRC error
21:56:25.027 | 0f 6b 05 04 26 2f 1b d0 1d b9 12 c0 13 32 1e d4  |  -70 CRC error
21:56:25.286 | 0f 6c 05 10 28 29 31 05 2c 0e 29 08 20 91 20 ed  |  -77 CRC error
21:56:25.544 | 0f 6d 05 1c 23 03 1b bb 22 0e 2c 27 25 b0 13 d5  |  -81 CRC error
21:56:25.804 | 0f 6e 05 28 2f 2d 1a e1 1c 39 16 31 24 d7 21 01  |  -73 CRC error
21:56:26.323 | 0f 70 05 40 33 47 15 b3 22 98 22 8a 22 05 10 41  |  -73 CRC error
21:56:26.582 | 0f 71 05 4c 17 5f 29 8a 23 44 28 f9 21 70 2f c3  |  -72 CRC error
21:56:26.842 | 0f 72 05 58 21 5b 1a 1e 25 95 14 f5 17 40 21 d6  |  -73 CRC error
21:56:27.101 | 0f 73 05 64 28 be 2a a5 1c 45 25 17 22 88 1a 48  |  -72 CRC error
21:56:27.359 | 0f 74 05 70 16 41 10 11 15 48 18 bd 2d 12 1b 49  |  -72 CRC error
21:56:27.618 | 0f 75 05 7c 1c 01 1b c3 2a f6 14 bc 2b d0 29 59  |  -73 CRC error
21:56:27.878 | 0f 56 05 88 21 9e 24 4c 1c d0 28 a0 24 2a 32 31  |  -70 CRC error
21:56:28.397 | 0f 78 00 a0 24 08 01 8a 20 42 28 8a 00 23 20 00  |  -72 CRC error
21:56:28.656 | 0f 79 05 ac 19 35 2a 19 1d 08 1c b6 19 94 19 73  |  -72 CRC error
21:56:29.173 | 0f 7b 05 c4 30 c4 1e 85 0c 4c 1b e2 25 8f 1e dd  |  -78 CRC error
21:56:29.693 | 0f 7d 05 dc 22 c3 1a 45 15 16 2b d7 1e 60 1f e0  |  -73 CRC error
21:56:29.952 | 0f 7e 05 e8 2e 21 29 12 14 ec 15 b0 22 9f 15 f8  |  -72 CRC error
21:56:30.730 | 0f 81 06 0c 2d 5c 26 b8 22 9c 1f db 22 30 22 41  |  -66 CRC error
21:56:31.288 | 0f 83 06 24 1e 29 23 c4 15 c8 29 4a 18 93 24 14  |  -66 CRC error
21:56:31.767 | 0f 85 06 3c 16 b5 2b c7 2d fc 24 f7 4f fe 1f bc  |  -73 CRC error
21:56:32.285 | 0f 87 06 54 15 e9 26 1e 1b 2c 29 3a 1a f5 1f 6d  |  -64 CRC error
21:56:32.803 | 0f 89 06 6c 22 1e 1b fd 1e 8e 16 13 1b 61 2b 14  |  -72 CRC error
21:56:33.321 | 0f 8b 06 84 2b da 20 cc 20 1d 26 a9 19 42 19 0a  |  -65 CRC error
21:56:33.582 | 0f 8c 06 90 15 59 21 d0 29 4e 30 2b 17 5b 1a e5  |  -65 CRC error
21:56:33.841 | 0f 8d 06 9c 1f e0 24 8c 26 97 1d 9a 30 a8 26 9d  |  -75 CRC error
21:56:34.099 | 0f 8e 06 a8 18 00 25 72 21 5b 18 30 20 55 19 08  |  -73 CRC error
21:56:34.618 | 0f 90 06 c0 28 5a 17 f1 23 6f 12 d5 20 d7 1b 56  |  -75 CRC error
21:56:34.877 | 0f 91 06 cc 23 18 38 67 25 67 26 13 2b 3e 25 26  |  -66 CRC error
21:56:35.136 | 0f 92 06 d8 0b fe 1f ab 10 de 1e 4d 15 f5 17 e3  |  -66 CRC error
21:56:35.396 | 0f 93 06 e4 12 da 25 6f 16 43 18 7f 27 46 29 f9  |  -70 CRC error
21:56:35.914 | 0f 95 06 fc 27 ce 1a 4b 1a f2 1d 1b 1b 8c 18 0a  |  -75 CRC error
21:56:36.173 | 0f 96 07 08 21 0b 29 33 15 d6 1b 02 1c ce 14 d6  |  -74 CRC error
21:56:36.691 | 0f 98 07 20 20 0a 22 8a 1b b2 1b c3 1e 97 2a 6a  |  -72 CRC error
21:56:36.951 | 0f 99 07 2c 23 b0 1e 5b 20 5f 1c fa 10 9e 15 3f  |  -70 CRC error
21:56:37.468 | 0f 9b 07 44 22 74 17 ff 20 69 1f ec 1c d2 20 d2  |  -72 CRC error
21:56:37.729 | 0f 9c 07 50 1f 7e 18 65 26 90 20 37 23 2a 24 99  |  -75 CRC error
21:56:37.988 | 0f 9d 07 5c 1c 2d 22 4c 1b f1 21 de 28 91 1e 3c  |  -73 CRC error
21:56:38.246 | 0f 9e 07 68 1a fa 10 b2 2f 87 15 6a 0a 20 22 05  |  -73 CRC error
21:56:38.765 | 0f a0 07 80 29 08 16 2e 17 b1 11 1b 1f d2 28 13  |  -72 CRC error
21:56:39.024 | 0f a1 07 8c 1e f3 23 98 1e 03 17 4a 1f 44 1e 4a  |  -66 CRC error
21:56:39.542 | 0f a3 07 a4 2a bd 18 de 1a 28 39 d3 27 af 26 1e  |  -66 CRC error
21:56:40.061 | 0f a5 07 bc 25 8c 16 c0 16 9d 22 5e 1f 2d 2e e1  |  -72 CRC error
21:56:40.321 | 0f a6 07 c8 1b 59 24 32 0b 75 21 4c 18 5e 18 53  |  -68 CRC error
21:56:40.580 | 0f a7 07 d4 16 bd 20 cb 21 1d 20 c1 1d a2 1c a8  |  -73 CRC error
21:56:40.839 | 0f a8 07 e0 33 91 21 6e 17 ff 1f 27 1f 12 1b 52  |  -77 CRC error
21:56:41.099 | 0f a9 07 ec 1a f4 15 2c 00 a0 00 02 10 00 12 24  |  -65 CRC error
21:56:41.358 | 0f aa 07 f8 0f 48 26 a7 27 59 1e b1 13 70 19 65  |  -82 CRC error
21:56:41.616 | 0f ab 08 04 21 d0 0a f2 09 c2 16 d9 2d 0e 18 31  |  -68 CRC error
21:56:41.877 | 0f ac 08 10 16 15 33 d9 36 08 1b f0 28 fe 17 0f  |  -76 CRC error
21:56:42.135 | 0f ad 08 1c 26 23 12 81 14 7e 26 cf 22 05 10 c0  |  -77 CRC error
21:56:42.394 | 0f ae 08 28 10 71 20 0a 22 85 24 84 29 ac 09 29  |  -66 CRC error
21:56:42.653 | 0f af 08 34 22 ca 24 59 1e df 2e 65 12 06 25 b8  |  -78 CRC error
21:56:42.913 | 0f b0 08 40 12 be 16 22 24 83 1b c3 18 08 25 aa  |  -70 CRC error
21:56:43.171 | 0f b1 08 4c 1a be 1e 64 20 35 23 de 24 8e 1d 29  |  -75 CRC error
21:56:43.431 | 0f b2 08 58 25 3f 1d 20 26 a0 16 cb 1e 9a 1e 71  |  -73 CRC error
21:56:43.691 | 0f b3 08 64 16 4e 25 5b 1e d6 23 6b 20 e8 1e b7  |  -69 CRC error
21:56:44.209 | 0f b5 08 7c 1e 4f 2f 5a 2c 10 2f 00 29 0d 1d 09  |  -78 CRC error
21:56:44.467 | 0f b6 08 88 28 18 13 fc 1b 95 13 64 15 a7 0f a7  |  -75 CRC error
21:56:44.727 | 0f b7 08 94 14 c2 21 57 23 84 1c 76 24 fa 20 dd  |  -77 CRC error
21:56:44.987 | 0f b8 08 a0 28 32 1f 79 17 a7 16 a1 1b ca 23 63  |  -81 CRC error
21:56:45.246 | 0f b9 08 ac 1b d8 1a 94 29 4f 31 e2 15 5d 16 49  |  -68 CRC error
21:56:45.765 | 07 bb 08 c4 14 56 16 6c 24 52 1e 23 24 cd 19 36  |  -76 CRC error
21:56:46.023 | 0f bc 08 d0 1d c5 20 05 2b 60 1a c9 26 e0 21 59  |  -71 CRC error
21:56:46.283 | 0f bd 08 dc 1f 13 1f b9 15 66 10 9c 1e 2f 1b be  |  -76 CRC error
21:56:46.542 | 0f be 08 68 0a a8 16 51 00 51 15 42 0c 55 01 54  |  -78 CRC error
21:56:46.801 | 0f bf 08 f4 15 6c 16 ee 1a d6 1b df 24 82 2c 22  |  -77 CRC error
21:56:47.061 | 0f c0 09 00 21 1b 18 e6 1e 27 24 32 15 0e 24 f3  |  -65 CRC error
21:56:47.319 | 0f c1 09 0c 1f ba 18 27 18 f5 0b 6e 1d 23 14 74  |  -66 CRC error
21:56:47.578 | 0f c2 09 18 20 3a 2a 0b 13 45 19 5e 28 ac 14 38  |  -65 CRC error
21:56:47.837 | 0f c3 09 24 1f ed 28 1a 2a 3a 2b 83 21 c2 2e 08  |  -65 CRC error
21:56:48.356 | 0f c5 09 3c 28 82 21 3f 27 94 20 fd 1d 92 21 66  |  -73 CRC error
21:56:48.616 | 0f c6 09 48 2b 87 13 28 27 19 22 8d 26 32 12 2c  |  -69 CRC error
21:56:48.874 | 0f c7 09 54 18 da 20 88 15 c3 1a a8 1e ba 2b d6  |  -68 CRC error
21:56:49.134 | 0f c8 09 60 25 31 18 83 17 43 19 b6 1e 0c 28 5e  |  -68 CRC error
21:56:49.652 | 0f ca 09 78 16 e4 19 69 24 b9 28 88 1c 72 23 1d  |  -73 CRC error
21:56:49.911 | 8f cb 09 95 57 54 a6 fa 25 4e 22 15 19 55 13 a3  |  -69 CRC error
21:56:50.170 | 0f cc 09 90 23 c6 16 e0 25 13 23 21 19 dd 31 1c  |  -68 CRC error
21:56:50.431 | 0f cd 09 9c 24 f0 1f 08 18 5d 19 a4 25 1a 18 32  |  -68 CRC error
21:56:50.947 | 0f cf 09 b4 18 ec 23 9d 26 cf 22 3f 1c 5b 22 5b  |  -69 CRC error
21:56:51.207 | 0f d0 09 c0 26 6c 1c ad 29 fc 19 7c 22 0a 21 bb  |  -66 CRC error
21:56:51.467 | 0f d0 09 cc 15 85 20 f9 29 64 19 5d 1c e1 20 98  |  -75 CRC error
21:56:51.726 | 0f d2 09 d8 1a 13 1e 61 08 15 1a 74 2a bf 21 fe  |  -66 CRC error
21:56:51.986 | 0f d3 09 e4 1f 3f 1a c7 23 f9 23 04 1f d6 24 55  |  -71 CRC error
21:56:52.504 | 0f d5 09 fc 1e a5 25 19 25 67 1c da 20 bd 1f 0d  |  -70 CRC error
21:56:52.763 | 0f d6 0a 08 22 aa 18 7f 18 eb 22 0f 18 2f 0c 6b  |  -66 CRC error
21:56:53.281 | 0f d8 0a 20 2c 77 17 b9 30 4d 2c 78 1e f7 22 52  |  -73 CRC error
21:56:53.540 | 0f d9 0a 2c 26 05 1c c2 28 6a 23 ad 2e 35 14 dc  |  -74 CRC error
21:56:53.800 | 0f da 0a 38 1d cf 2f 24 18 78 22 b9 1e 81 2e 2d  |  -78 CRC error
21:56:54.058 | 0f db 0a 44 1d 3a 1c 0e 3a 94 1e e6 24 75 25 c7  |  -69 CRC error
21:56:54.319 | 0f dc 0a 50 2e 2c 0e 13 22 94 2d 34 22 90 1c 98  |  -70 CRC error
21:56:54.578 | 0f dd 0a 5c 1e 43 16 e3 27 d7 2c ae 1e c0 1e 60  |  -82 CRC error
21:56:55.095 | 0f df 0a 74 21 ae 10 52 2c 9a 1f e3 27 6a 0f b7  |  -74 CRC error
21:56:55.354 | 0f e0 0a 80 24 d0 23 76 26 b4 1d c2 16 22 19 ea  |  -72 CRC error
21:56:55.614 | 0f e1 0a 8c 16 84 17 b6 1d c1 1c a7 22 2e 18 bc  |  -67 CRC error
21:56:55.874 | 0f e2 0a 98 09 66 1a 71 1f 53 28 d6 1f ec 19 af  |  -65 CRC error
21:56:56.133 | 0f e3 0a a4 2c 7f 24 13 19 ec 29 db 12 ec 25 2d  |  -66 CRC error
21:56:56.651 | 0f e5 0a bc 0d bb 28 56 22 2c 20 0e 12 5d 24 cd  |  -70 CRC error
21:56:56.911 | 0f e6 0a c8 1b c2 18 8f 2e 21 26 b1 55 d3 55 2a  |  -70 CRC error
21:56:57.168 | 0f e7 0a d4 1a 07 20 cd 2e 6e 17 df 1c ff 19 9e  |  -77 CRC error
21:56:57.429 | 0f e8 0a e0 2d 22 13 04 0c bc 1c 26 2c d2 18 66  |  -77 CRC error
21:56:57.948 | 0f ea 0a f8 22 7e 1e 52 0b 29 1a b9 20 eb 18 07  |  -65 CRC error
21:56:58.206 | 0f eb 0b 24 28 d5 26 76 a3 0c 9e 3a 5e 55 2a 37  |  -66 CRC error
21:56:58.466 | 0f ec 0b 10 17 9b 1d 3d 1f b8 20 63 28 55 20 cb  |  -76 CRC error
21:56:58.725 | 0f ed 0b 1c 1a bf 2a 2c 2f bb 1f 64 18 f0 17 8f  |  -72 CRC error
21:56:59.243 | 0f ef 0b 34 21 dc 21 c0 19 8d 29 97 23 10 28 f6  |  -74 CRC error
21:56:59.502 | 0f f0 0b 40 24 85 1f ec 18 14 23 6f 20 cb 1b d5  |  -77 CRC error
21:56:59.761 | 0f b1 0b 48 26 79 08 b5 21 d4 25 69 10 ae 22 44  |  -76 CRC error
21:57:00.021 | 0f f2 0b 58 15 57 16 a8 13 9d 1d d7 12 e2 1d 5a  |  -77 CRC error
21:57:00.281 | 0f f3 0b 64 14 ef 19 ef 18 9c 28 8e 27 24 16 76  |  -77 CRC error
21:57:00.799 | 0f f5 0b 7c 2c bb 19 85 1d 6f 11 ae 1e d4 28 c2  |  -79 CRC error
21:57:01.058 | 0f f6 0b 88 24 1b 20 c4 23 95 1a ab 21 01 27 72  |  -77 CRC error
21:57:01.576 | 0f f8 0b a0 25 b4 1c 29 22 b1 21 46 2e fb 17 6f  |  -74 CRC error
21:57:01.835 | 0f f9 0b ac 22 55 22 27 2e ef 16 ce 22 ab 27 41  |  -80 CRC error
21:57:02.093 | 0f fa 0b b8 1f 5f 24 2f 16 b9 20 cb 1a c3 32 7e  |  -81 CRC error
21:57:02.353 | 0f fb 0b c4 20 41 13 18 1a 7b 2a 76 16 79 22 08  |  -77 CRC error
21:57:02.614 | 0f fc 0b d0 2c 1d 1c 2e 27 47 28 5d 1e 2a 1a 35  |  -77 CRC error
